                                                                                                     
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 0.7942, 'grad_norm': 69.0, 'learning_rate': 1.0672422209867878e-05, 'rewards/chosen': -19.32211685180664, 'rewards/rejected': -19.51799774169922, 'rewards/accuracies': 0.5, 'rewards/margins': 0.19588124752044678, 'logps/chosen': -281.09552001953125, 'logps/rejected': -293.73077392578125, 'logits/chosen': -1.7064249515533447, 'logits/rejected': -1.6914851665496826, 'epoch': 0.81}
{'loss': 0.9525, 'grad_norm': 69.5, 'learning_rate': 1.0581256810019435e-05, 'rewards/chosen': -17.5904598236084, 'rewards/rejected': -18.943944931030273, 'rewards/accuracies': 0.75, 'rewards/margins': 1.353485107421875, 'logps/chosen': -245.53297424316406, 'logps/rejected': -256.71099853515625, 'logits/chosen': -1.7577152252197266, 'logits/rejected': -1.7399669885635376, 'epoch': 0.81}
{'loss': 1.5158, 'grad_norm': 88.0, 'learning_rate': 1.0490436357803435e-05, 'rewards/chosen': -21.328886032104492, 'rewards/rejected': -21.535337448120117, 'rewards/accuracies': 0.5, 'rewards/margins': 0.2064511775970459, 'logps/chosen': -280.9857177734375, 'logps/rejected': -300.3837585449219, 'logits/chosen': -1.8237422704696655, 'logits/rejected': -1.7894362211227417, 'epoch': 0.81}
{'loss': 0.5668, 'grad_norm': 25.25, 'learning_rate': 1.0399961647976314e-05, 'rewards/chosen': -12.233881950378418, 'rewards/rejected': -12.815461158752441, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5815784931182861, 'logps/chosen': -193.14199829101562, 'logps/rejected': -198.89930725097656, 'logits/chosen': -1.7712020874023438, 'logits/rejected': -1.8016626834869385, 'epoch': 0.81}
{'loss': 0.0213, 'grad_norm': 5.25, 'learning_rate': 1.0309833472268976e-05, 'rewards/chosen': -21.36236572265625, 'rewards/rejected': -27.40951919555664, 'rewards/accuracies': 1.0, 'rewards/margins': 6.047152519226074, 'logps/chosen': -288.26580810546875, 'logps/rejected': -341.47503662109375, 'logits/chosen': -1.6525039672851562, 'logits/rejected': -1.8676910400390625, 'epoch': 0.81}
{'loss': 0.6869, 'grad_norm': 27.125, 'learning_rate': 1.0220052619379843e-05, 'rewards/chosen': -11.79112434387207, 'rewards/rejected': -13.845312118530273, 'rewards/accuracies': 0.5, 'rewards/margins': 2.054187536239624, 'logps/chosen': -178.79049682617188, 'logps/rejected': -197.85777282714844, 'logits/chosen': -1.4840320348739624, 'logits/rejected': -1.505131721496582, 'epoch': 0.81}
{'loss': 0.1673, 'grad_norm': 9.6875, 'learning_rate': 1.0130619874967983e-05, 'rewards/chosen': -18.56982421875, 'rewards/rejected': -29.681150436401367, 'rewards/accuracies': 1.0, 'rewards/margins': 11.111328125, 'logps/chosen': -270.26593017578125, 'logps/rejected': -372.654541015625, 'logits/chosen': -1.6555368900299072, 'logits/rejected': -1.964194893836975, 'epoch': 0.82}
{'loss': 2.1002, 'grad_norm': 89.0, 'learning_rate': 1.0041536021646204e-05, 'rewards/chosen': -30.78539276123047, 'rewards/rejected': -32.193145751953125, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4077563285827637, 'logps/chosen': -405.8407287597656, 'logps/rejected': -429.4613037109375, 'logits/chosen': -1.7953970432281494, 'logits/rejected': -1.8705220222473145, 'epoch': 0.82}
{'loss': 0.4361, 'grad_norm': 41.0, 'learning_rate': 9.952801838974213e-06, 'rewards/chosen': -17.256927490234375, 'rewards/rejected': -17.96444320678711, 'rewards/accuracies': 1.0, 'rewards/margins': 0.7075150012969971, 'logps/chosen': -245.4053192138672, 'logps/rejected': -250.85177612304688, 'logits/chosen': -1.5887101888656616, 'logits/rejected': -1.6146879196166992, 'epoch': 0.82}
{'loss': 0.7921, 'grad_norm': 70.0, 'learning_rate': 9.864418103451828e-06, 'rewards/chosen': -15.360057830810547, 'rewards/rejected': -16.487380981445312, 'rewards/accuracies': 0.5, 'rewards/margins': 1.1273219585418701, 'logps/chosen': -220.9075927734375, 'logps/rejected': -253.90589904785156, 'logits/chosen': -1.7003593444824219, 'logits/rejected': -1.607743740081787, 'epoch': 0.82}
{'loss': 0.2679, 'grad_norm': 47.25, 'learning_rate': 9.776385588512121e-06, 'rewards/chosen': -15.17440128326416, 'rewards/rejected': -17.872482299804688, 'rewards/accuracies': 0.75, 'rewards/margins': 2.698080539703369, 'logps/chosen': -218.51882934570312, 'logps/rejected': -255.69383239746094, 'logits/chosen': -1.7447905540466309, 'logits/rejected': -1.7941619157791138, 'epoch': 0.82}
{'loss': 0.5962, 'grad_norm': 36.5, 'learning_rate': 9.688705064514703e-06, 'rewards/chosen': -12.334073066711426, 'rewards/rejected': -13.750343322753906, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4162700176239014, 'logps/chosen': -188.54782104492188, 'logps/rejected': -197.77598571777344, 'logits/chosen': -1.4727661609649658, 'logits/rejected': -1.4757473468780518, 'epoch': 0.82}
{'loss': 0.1445, 'grad_norm': 19.125, 'learning_rate': 9.601377298738977e-06, 'rewards/chosen': -10.721604347229004, 'rewards/rejected': -16.105859756469727, 'rewards/accuracies': 1.0, 'rewards/margins': 5.384253978729248, 'logps/chosen': -184.2354278564453, 'logps/rejected': -240.67239379882812, 'logits/chosen': -1.6707342863082886, 'logits/rejected': -1.7601410150527954, 'epoch': 0.82}
{'loss': 0.3735, 'grad_norm': 22.625, 'learning_rate': 9.514403055377386e-06, 'rewards/chosen': -11.74169921875, 'rewards/rejected': -15.973207473754883, 'rewards/accuracies': 0.75, 'rewards/margins': 4.231509208679199, 'logps/chosen': -188.97946166992188, 'logps/rejected': -216.16416931152344, 'logits/chosen': -1.6531634330749512, 'logits/rejected': -1.667412281036377, 'epoch': 0.82}
{'loss': 0.1809, 'grad_norm': 8.8125, 'learning_rate': 9.427783095528769e-06, 'rewards/chosen': -15.653547286987305, 'rewards/rejected': -21.764902114868164, 'rewards/accuracies': 0.75, 'rewards/margins': 6.111353874206543, 'logps/chosen': -231.2235870361328, 'logps/rejected': -279.7566833496094, 'logits/chosen': -1.5356342792510986, 'logits/rejected': -1.9620543718338013, 'epoch': 0.82}
{'loss': 0.0594, 'grad_norm': 6.875, 'learning_rate': 9.34151817719166e-06, 'rewards/chosen': -11.535359382629395, 'rewards/rejected': -18.430238723754883, 'rewards/accuracies': 1.0, 'rewards/margins': 6.894880294799805, 'logps/chosen': -177.73880004882812, 'logps/rejected': -236.6162109375, 'logits/chosen': -1.723685383796692, 'logits/rejected': -1.826135277748108, 'epoch': 0.82}
{'loss': 0.3524, 'grad_norm': 30.375, 'learning_rate': 9.255609055257713e-06, 'rewards/chosen': -28.324893951416016, 'rewards/rejected': -32.26089096069336, 'rewards/accuracies': 0.75, 'rewards/margins': 3.9359967708587646, 'logps/chosen': -360.84149169921875, 'logps/rejected': -387.1160888671875, 'logits/chosen': -1.9186760187149048, 'logits/rejected': -2.084808349609375, 'epoch': 0.82}
{'loss': 0.7864, 'grad_norm': 51.75, 'learning_rate': 9.170056481504996e-06, 'rewards/chosen': -21.41983985900879, 'rewards/rejected': -24.99776840209961, 'rewards/accuracies': 0.5, 'rewards/margins': 3.577928066253662, 'logps/chosen': -286.26031494140625, 'logps/rejected': -332.3427734375, 'logits/chosen': -1.6819571256637573, 'logits/rejected': -1.7018656730651855, 'epoch': 0.83}
{'loss': 0.6503, 'grad_norm': 41.75, 'learning_rate': 9.084861204591549e-06, 'rewards/chosen': -22.220123291015625, 'rewards/rejected': -22.832542419433594, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6124181747436523, 'logps/chosen': -305.6050720214844, 'logps/rejected': -325.8116760253906, 'logits/chosen': -1.5818326473236084, 'logits/rejected': -1.6317780017852783, 'epoch': 0.83}
{'loss': 1.6339, 'grad_norm': 191.0, 'learning_rate': 9.000023970048726e-06, 'rewards/chosen': -20.738235473632812, 'rewards/rejected': -20.472383499145508, 'rewards/accuracies': 0.5, 'rewards/margins': -0.2658524513244629, 'logps/chosen': -286.6114196777344, 'logps/rejected': -281.9930114746094, 'logits/chosen': -1.8622474670410156, 'logits/rejected': -1.8287734985351562, 'epoch': 0.83}
{'loss': 1.0444, 'grad_norm': 61.25, 'learning_rate': 8.915545520274698e-06, 'rewards/chosen': -16.812532424926758, 'rewards/rejected': -18.415157318115234, 'rewards/accuracies': 0.5, 'rewards/margins': 1.6026232242584229, 'logps/chosen': -253.53378295898438, 'logps/rejected': -260.841064453125, 'logits/chosen': -1.8121778964996338, 'logits/rejected': -1.855838656425476, 'epoch': 0.83}
{'loss': 1.1211, 'grad_norm': 72.0, 'learning_rate': 8.831426594527975e-06, 'rewards/chosen': -22.787555694580078, 'rewards/rejected': -27.239540100097656, 'rewards/accuracies': 0.75, 'rewards/margins': 4.45198392868042, 'logps/chosen': -308.65301513671875, 'logps/rejected': -352.4021911621094, 'logits/chosen': -1.7669709920883179, 'logits/rejected': -1.7967808246612549, 'epoch': 0.83}
{'loss': 2.6976, 'grad_norm': 129.0, 'learning_rate': 8.747667928920927e-06, 'rewards/chosen': -21.400251388549805, 'rewards/rejected': -21.04265785217285, 'rewards/accuracies': 0.75, 'rewards/margins': -0.3575930595397949, 'logps/chosen': -289.9929504394531, 'logps/rejected': -297.4946594238281, 'logits/chosen': -1.6888935565948486, 'logits/rejected': -1.6788209676742554, 'epoch': 0.83}
{'loss': 1.985, 'grad_norm': 119.0, 'learning_rate': 8.664270256413332e-06, 'rewards/chosen': -19.471750259399414, 'rewards/rejected': -22.60114097595215, 'rewards/accuracies': 0.75, 'rewards/margins': 3.1293909549713135, 'logps/chosen': -280.4620666503906, 'logps/rejected': -287.2736511230469, 'logits/chosen': -1.561554193496704, 'logits/rejected': -1.644646167755127, 'epoch': 0.83}
{'loss': 2.1839, 'grad_norm': 83.0, 'learning_rate': 8.581234306805969e-06, 'rewards/chosen': -23.072948455810547, 'rewards/rejected': -23.52914810180664, 'rewards/accuracies': 0.5, 'rewards/margins': 0.45619869232177734, 'logps/chosen': -315.4554443359375, 'logps/rejected': -313.92767333984375, 'logits/chosen': -1.69883131980896, 'logits/rejected': -1.7591218948364258, 'epoch': 0.83}
{'loss': 0.8708, 'grad_norm': 46.75, 'learning_rate': 8.498560806734229e-06, 'rewards/chosen': -16.72037696838379, 'rewards/rejected': -19.5284423828125, 'rewards/accuracies': 0.5, 'rewards/margins': 2.8080644607543945, 'logps/chosen': -243.42404174804688, 'logps/rejected': -275.94525146484375, 'logits/chosen': -1.8272438049316406, 'logits/rejected': -1.9815436601638794, 'epoch': 0.83}
{'loss': 0.4619, 'grad_norm': 27.875, 'learning_rate': 8.416250479661803e-06, 'rewards/chosen': -12.861886024475098, 'rewards/rejected': -16.693267822265625, 'rewards/accuracies': 0.75, 'rewards/margins': 3.831381320953369, 'logps/chosen': -191.37173461914062, 'logps/rejected': -256.3016357421875, 'logits/chosen': -1.2434227466583252, 'logits/rejected': -1.7381293773651123, 'epoch': 0.83}
{'loss': 1.0219, 'grad_norm': 123.0, 'learning_rate': 8.334304045874247e-06, 'rewards/chosen': -17.021150588989258, 'rewards/rejected': -18.603591918945312, 'rewards/accuracies': 0.5, 'rewards/margins': 1.582440972328186, 'logps/chosen': -238.5212860107422, 'logps/rejected': -245.03692626953125, 'logits/chosen': -1.708216667175293, 'logits/rejected': -1.72676420211792, 'epoch': 0.83}
{'loss': 1.3125, 'grad_norm': 77.5, 'learning_rate': 8.252722222472792e-06, 'rewards/chosen': -14.916336059570312, 'rewards/rejected': -16.98946762084961, 'rewards/accuracies': 0.25, 'rewards/margins': 2.0731313228607178, 'logps/chosen': -215.31625366210938, 'logps/rejected': -252.27444458007812, 'logits/chosen': -1.5753470659255981, 'logits/rejected': -1.707361102104187, 'epoch': 0.83}
{'loss': 0.0537, 'grad_norm': 9.625, 'learning_rate': 8.171505723367961e-06, 'rewards/chosen': -16.332109451293945, 'rewards/rejected': -24.20818519592285, 'rewards/accuracies': 1.0, 'rewards/margins': 7.87607479095459, 'logps/chosen': -226.16453552246094, 'logps/rejected': -307.4561462402344, 'logits/chosen': -1.7397880554199219, 'logits/rejected': -1.9594353437423706, 'epoch': 0.84}
{'loss': 0.5786, 'grad_norm': 141.0, 'learning_rate': 8.090655259273428e-06, 'rewards/chosen': -21.547361373901367, 'rewards/rejected': -23.934995651245117, 'rewards/accuracies': 0.75, 'rewards/margins': 2.38763427734375, 'logps/chosen': -294.2212219238281, 'logps/rejected': -314.60986328125, 'logits/chosen': -1.4068598747253418, 'logits/rejected': -1.5560969114303589, 'epoch': 0.84}
{'loss': 1.2999, 'grad_norm': 57.75, 'learning_rate': 8.010171537699712e-06, 'rewards/chosen': -16.552682876586914, 'rewards/rejected': -16.795198440551758, 'rewards/accuracies': 0.5, 'rewards/margins': 0.24251508712768555, 'logps/chosen': -249.47894287109375, 'logps/rejected': -270.00762939453125, 'logits/chosen': -1.8242191076278687, 'logits/rejected': -1.9049952030181885, 'epoch': 0.84}
{'loss': 0.3706, 'grad_norm': 21.5, 'learning_rate': 7.930055262948072e-06, 'rewards/chosen': -15.794209480285645, 'rewards/rejected': -18.537891387939453, 'rewards/accuracies': 0.75, 'rewards/margins': 2.743682622909546, 'logps/chosen': -222.51324462890625, 'logps/rejected': -256.5198974609375, 'logits/chosen': -1.7041432857513428, 'logits/rejected': -1.999136209487915, 'epoch': 0.84}
{'loss': 1.8613, 'grad_norm': 151.0, 'learning_rate': 7.850307136104247e-06, 'rewards/chosen': -26.938846588134766, 'rewards/rejected': -27.924362182617188, 'rewards/accuracies': 0.5, 'rewards/margins': 0.9855172634124756, 'logps/chosen': -352.939208984375, 'logps/rejected': -351.2165222167969, 'logits/chosen': -1.7312819957733154, 'logits/rejected': -1.8703441619873047, 'epoch': 0.84}
{'loss': 0.8437, 'grad_norm': 59.25, 'learning_rate': 7.770927855032378e-06, 'rewards/chosen': -17.042078018188477, 'rewards/rejected': -18.993066787719727, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9509881734848022, 'logps/chosen': -252.39520263671875, 'logps/rejected': -264.3684997558594, 'logits/chosen': -1.7044494152069092, 'logits/rejected': -1.8049616813659668, 'epoch': 0.84}
{'loss': 0.2353, 'grad_norm': 20.125, 'learning_rate': 7.691918114368907e-06, 'rewards/chosen': -13.240049362182617, 'rewards/rejected': -16.319942474365234, 'rewards/accuracies': 1.0, 'rewards/margins': 3.079892635345459, 'logps/chosen': -206.1744384765625, 'logps/rejected': -240.13494873046875, 'logits/chosen': -1.3982278108596802, 'logits/rejected': -1.4709912538528442, 'epoch': 0.84}
{'loss': 0.5675, 'grad_norm': 23.375, 'learning_rate': 7.613278605516455e-06, 'rewards/chosen': -14.444894790649414, 'rewards/rejected': -15.29305362701416, 'rewards/accuracies': 0.5, 'rewards/margins': 0.8481583595275879, 'logps/chosen': -204.65390014648438, 'logps/rejected': -218.8619384765625, 'logits/chosen': -1.472943663597107, 'logits/rejected': -1.4893323183059692, 'epoch': 0.84}
{'loss': 0.8964, 'grad_norm': 43.25, 'learning_rate': 7.535010016637828e-06, 'rewards/chosen': -14.220085144042969, 'rewards/rejected': -13.980607986450195, 'rewards/accuracies': 0.25, 'rewards/margins': -0.23947656154632568, 'logps/chosen': -210.49717712402344, 'logps/rejected': -211.86331176757812, 'logits/chosen': -1.5245888233184814, 'logits/rejected': -1.5235635042190552, 'epoch': 0.84}
{'loss': 1.8116, 'grad_norm': 57.0, 'learning_rate': 7.457113032649943e-06, 'rewards/chosen': -15.986347198486328, 'rewards/rejected': -14.71641731262207, 'rewards/accuracies': 0.25, 'rewards/margins': -1.2699294090270996, 'logps/chosen': -248.53018188476562, 'logps/rejected': -228.9920196533203, 'logits/chosen': -1.555330753326416, 'logits/rejected': -1.5158783197402954, 'epoch': 0.84}
{'loss': 2.0669, 'grad_norm': 123.0, 'learning_rate': 7.379588335217874e-06, 'rewards/chosen': -20.794273376464844, 'rewards/rejected': -19.503223419189453, 'rewards/accuracies': 0.25, 'rewards/margins': -1.2910487651824951, 'logps/chosen': -283.9693603515625, 'logps/rejected': -261.591064453125, 'logits/chosen': -1.6261241436004639, 'logits/rejected': -1.5986829996109009, 'epoch': 0.84}
{'loss': 0.4704, 'grad_norm': 42.0, 'learning_rate': 7.302436602748864e-06, 'rewards/chosen': -14.637192726135254, 'rewards/rejected': -16.0246524810791, 'rewards/accuracies': 0.75, 'rewards/margins': 1.3874599933624268, 'logps/chosen': -209.0081787109375, 'logps/rejected': -230.64825439453125, 'logits/chosen': -1.5809557437896729, 'logits/rejected': -1.6467247009277344, 'epoch': 0.84}
{'loss': 0.7307, 'grad_norm': 65.0, 'learning_rate': 7.225658510386385e-06, 'rewards/chosen': -22.53246307373047, 'rewards/rejected': -32.46132278442383, 'rewards/accuracies': 0.75, 'rewards/margins': 9.928858757019043, 'logps/chosen': -300.2251281738281, 'logps/rejected': -408.8864440917969, 'logits/chosen': -1.3575518131256104, 'logits/rejected': -1.3760063648223877, 'epoch': 0.85}
{'loss': 0.2969, 'grad_norm': 16.625, 'learning_rate': 7.1492547300042455e-06, 'rewards/chosen': -25.462018966674805, 'rewards/rejected': -29.533477783203125, 'rewards/accuracies': 0.75, 'rewards/margins': 4.0714569091796875, 'logps/chosen': -344.07708740234375, 'logps/rejected': -367.21728515625, 'logits/chosen': -1.5844883918762207, 'logits/rejected': -1.7416101694107056, 'epoch': 0.85}
{'loss': 1.2942, 'grad_norm': 109.0, 'learning_rate': 7.073225930200722e-06, 'rewards/chosen': -18.848125457763672, 'rewards/rejected': -21.5472469329834, 'rewards/accuracies': 0.75, 'rewards/margins': 2.6991219520568848, 'logps/chosen': -265.3431396484375, 'logps/rejected': -300.81964111328125, 'logits/chosen': -1.556281566619873, 'logits/rejected': -1.4941850900650024, 'epoch': 0.85}
{'loss': 0.3305, 'grad_norm': 6.625, 'learning_rate': 6.99757277629266e-06, 'rewards/chosen': -19.734182357788086, 'rewards/rejected': -22.71178436279297, 'rewards/accuracies': 1.0, 'rewards/margins': 2.977600574493408, 'logps/chosen': -265.2574157714844, 'logps/rejected': -303.572998046875, 'logits/chosen': -1.668537974357605, 'logits/rejected': -2.0485010147094727, 'epoch': 0.85}
{'loss': 0.2911, 'grad_norm': 22.625, 'learning_rate': 6.922295930309691e-06, 'rewards/chosen': -18.117401123046875, 'rewards/rejected': -20.637929916381836, 'rewards/accuracies': 0.75, 'rewards/margins': 2.5205276012420654, 'logps/chosen': -278.54425048828125, 'logps/rejected': -300.87286376953125, 'logits/chosen': -1.8435797691345215, 'logits/rejected': -1.8627885580062866, 'epoch': 0.85}
{'loss': 0.7336, 'grad_norm': 38.75, 'learning_rate': 6.847396050988469e-06, 'rewards/chosen': -18.60803985595703, 'rewards/rejected': -20.151777267456055, 'rewards/accuracies': 0.25, 'rewards/margins': 1.5437376499176025, 'logps/chosen': -256.3929138183594, 'logps/rejected': -266.94219970703125, 'logits/chosen': -1.7156336307525635, 'logits/rejected': -1.7824028730392456, 'epoch': 0.85}
{'loss': 0.2639, 'grad_norm': 35.25, 'learning_rate': 6.772873793766815e-06, 'rewards/chosen': -21.4335994720459, 'rewards/rejected': -26.22461700439453, 'rewards/accuracies': 0.75, 'rewards/margins': 4.791018009185791, 'logps/chosen': -319.36669921875, 'logps/rejected': -363.559814453125, 'logits/chosen': -1.6390897035598755, 'logits/rejected': -1.7219488620758057, 'epoch': 0.85}
{'loss': 0.5326, 'grad_norm': 13.375, 'learning_rate': 6.698729810778065e-06, 'rewards/chosen': -11.80263614654541, 'rewards/rejected': -13.856399536132812, 'rewards/accuracies': 0.75, 'rewards/margins': 2.0537633895874023, 'logps/chosen': -166.85150146484375, 'logps/rejected': -186.5224609375, 'logits/chosen': -1.604997158050537, 'logits/rejected': -1.6455209255218506, 'epoch': 0.85}
{'loss': 1.3418, 'grad_norm': 71.0, 'learning_rate': 6.624964750845325e-06, 'rewards/chosen': -27.400619506835938, 'rewards/rejected': -27.939838409423828, 'rewards/accuracies': 0.25, 'rewards/margins': 0.5392203330993652, 'logps/chosen': -369.3310546875, 'logps/rejected': -372.92193603515625, 'logits/chosen': -1.7643749713897705, 'logits/rejected': -1.8654811382293701, 'epoch': 0.85}
{'loss': 3.7979, 'grad_norm': 134.0, 'learning_rate': 6.551579259475809e-06, 'rewards/chosen': -22.852510452270508, 'rewards/rejected': -19.293670654296875, 'rewards/accuracies': 0.0, 'rewards/margins': -3.5588409900665283, 'logps/chosen': -320.1583557128906, 'logps/rejected': -292.20623779296875, 'logits/chosen': -1.6239445209503174, 'logits/rejected': -1.5885746479034424, 'epoch': 0.85}
{'loss': 1.0259, 'grad_norm': 76.5, 'learning_rate': 6.478573978855146e-06, 'rewards/chosen': -29.80738639831543, 'rewards/rejected': -30.74826431274414, 'rewards/accuracies': 0.5, 'rewards/margins': 0.940880298614502, 'logps/chosen': -404.1349792480469, 'logps/rejected': -400.84637451171875, 'logits/chosen': -1.7846713066101074, 'logits/rejected': -1.9011980295181274, 'epoch': 0.85}
{'loss': 0.8166, 'grad_norm': 47.0, 'learning_rate': 6.405949547841849e-06, 'rewards/chosen': -22.894893646240234, 'rewards/rejected': -28.802677154541016, 'rewards/accuracies': 0.75, 'rewards/margins': 5.907782554626465, 'logps/chosen': -303.585205078125, 'logps/rejected': -369.8343200683594, 'logits/chosen': -1.5444278717041016, 'logits/rejected': -2.0871827602386475, 'epoch': 0.85}
{'loss': 0.444, 'grad_norm': 29.75, 'learning_rate': 6.333706601961642e-06, 'rewards/chosen': -14.431958198547363, 'rewards/rejected': -15.731199264526367, 'rewards/accuracies': 0.75, 'rewards/margins': 1.299241065979004, 'logps/chosen': -223.02017211914062, 'logps/rejected': -238.76365661621094, 'logits/chosen': -1.5675303936004639, 'logits/rejected': -1.596182942390442, 'epoch': 0.86}
{'loss': 0.3453, 'grad_norm': 31.125, 'learning_rate': 6.2618457734019364e-06, 'rewards/chosen': -11.421032905578613, 'rewards/rejected': -14.324623107910156, 'rewards/accuracies': 0.75, 'rewards/margins': 2.903589963912964, 'logps/chosen': -184.5431365966797, 'logps/rejected': -202.11312866210938, 'logits/chosen': -1.597139835357666, 'logits/rejected': -1.6962194442749023, 'epoch': 0.86}
{'loss': 0.3607, 'grad_norm': 24.75, 'learning_rate': 6.190367691006288e-06, 'rewards/chosen': -13.376893997192383, 'rewards/rejected': -18.151227951049805, 'rewards/accuracies': 0.75, 'rewards/margins': 4.774333953857422, 'logps/chosen': -205.59832763671875, 'logps/rejected': -247.0167236328125, 'logits/chosen': -1.4840762615203857, 'logits/rejected': -1.6434736251831055, 'epoch': 0.86}
{'loss': 1.1251, 'grad_norm': 61.5, 'learning_rate': 6.119272980268897e-06, 'rewards/chosen': -20.074800491333008, 'rewards/rejected': -24.750896453857422, 'rewards/accuracies': 0.75, 'rewards/margins': 4.676095962524414, 'logps/chosen': -284.7034606933594, 'logps/rejected': -337.94873046875, 'logits/chosen': -1.8227512836456299, 'logits/rejected': -1.8789057731628418, 'epoch': 0.86}
{'loss': 1.1261, 'grad_norm': 101.5, 'learning_rate': 6.048562263329138e-06, 'rewards/chosen': -22.993728637695312, 'rewards/rejected': -24.905487060546875, 'rewards/accuracies': 0.5, 'rewards/margins': 1.911759853363037, 'logps/chosen': -304.8688049316406, 'logps/rejected': -320.37872314453125, 'logits/chosen': -1.7181239128112793, 'logits/rejected': -1.6571063995361328, 'epoch': 0.86}
{'loss': 0.8159, 'grad_norm': 22.875, 'learning_rate': 5.978236158966105e-06, 'rewards/chosen': -11.291301727294922, 'rewards/rejected': -11.548005104064941, 'rewards/accuracies': 0.75, 'rewards/margins': 0.25670385360717773, 'logps/chosen': -183.0257568359375, 'logps/rejected': -184.37014770507812, 'logits/chosen': -1.5412570238113403, 'logits/rejected': -1.5510900020599365, 'epoch': 0.86}
{'loss': 0.4823, 'grad_norm': 31.75, 'learning_rate': 5.908295282593207e-06, 'rewards/chosen': -14.704352378845215, 'rewards/rejected': -17.539533615112305, 'rewards/accuracies': 0.75, 'rewards/margins': 2.8351821899414062, 'logps/chosen': -203.38125610351562, 'logps/rejected': -236.3572540283203, 'logits/chosen': -1.6991826295852661, 'logits/rejected': -1.9187545776367188, 'epoch': 0.86}
{'loss': 1.389, 'grad_norm': 61.5, 'learning_rate': 5.838740246252794e-06, 'rewards/chosen': -10.80430793762207, 'rewards/rejected': -12.2457275390625, 'rewards/accuracies': 0.25, 'rewards/margins': 1.4414185285568237, 'logps/chosen': -158.19290161132812, 'logps/rejected': -168.7760772705078, 'logits/chosen': -1.650012731552124, 'logits/rejected': -1.6956377029418945, 'epoch': 0.86}
{'loss': 0.6592, 'grad_norm': 47.75, 'learning_rate': 5.769571658610762e-06, 'rewards/chosen': -15.914320945739746, 'rewards/rejected': -16.45481300354004, 'rewards/accuracies': 0.5, 'rewards/margins': 0.5404924154281616, 'logps/chosen': -236.844970703125, 'logps/rejected': -248.65087890625, 'logits/chosen': -1.7167127132415771, 'logits/rejected': -1.688166856765747, 'epoch': 0.86}
{'loss': 0.4397, 'grad_norm': 45.75, 'learning_rate': 5.700790124951283e-06, 'rewards/chosen': -20.602174758911133, 'rewards/rejected': -22.296825408935547, 'rewards/accuracies': 0.75, 'rewards/margins': 1.6946513652801514, 'logps/chosen': -309.23992919921875, 'logps/rejected': -319.79425048828125, 'logits/chosen': -1.6283725500106812, 'logits/rejected': -1.6661900281906128, 'epoch': 0.86}
{'loss': 1.165, 'grad_norm': 58.75, 'learning_rate': 5.6323962471714286e-06, 'rewards/chosen': -13.996164321899414, 'rewards/rejected': -13.9224853515625, 'rewards/accuracies': 0.25, 'rewards/margins': -0.07367849349975586, 'logps/chosen': -214.16709899902344, 'logps/rejected': -214.5633544921875, 'logits/chosen': -1.6530817747116089, 'logits/rejected': -1.6868622303009033, 'epoch': 0.86}
{'loss': 0.7829, 'grad_norm': 95.5, 'learning_rate': 5.564390623775995e-06, 'rewards/chosen': -20.541542053222656, 'rewards/rejected': -21.385356903076172, 'rewards/accuracies': 0.5, 'rewards/margins': 0.8438141345977783, 'logps/chosen': -279.39447021484375, 'logps/rejected': -287.0552978515625, 'logits/chosen': -1.7414586544036865, 'logits/rejected': -1.847153663635254, 'epoch': 0.86}
{'loss': 0.4502, 'grad_norm': 80.5, 'learning_rate': 5.496773849872183e-06, 'rewards/chosen': -19.174793243408203, 'rewards/rejected': -20.44373893737793, 'rewards/accuracies': 0.5, 'rewards/margins': 1.2689464092254639, 'logps/chosen': -272.6934509277344, 'logps/rejected': -278.2798156738281, 'logits/chosen': -1.6789109706878662, 'logits/rejected': -1.7945282459259033, 'epoch': 0.87}
{'loss': 0.0469, 'grad_norm': 7.96875, 'learning_rate': 5.429546517164486e-06, 'rewards/chosen': -12.370285034179688, 'rewards/rejected': -18.301509857177734, 'rewards/accuracies': 1.0, 'rewards/margins': 5.9312238693237305, 'logps/chosen': -186.19293212890625, 'logps/rejected': -233.3305206298828, 'logits/chosen': -1.8829288482666016, 'logits/rejected': -1.9307222366333008, 'epoch': 0.87}
{'loss': 0.5627, 'grad_norm': 24.125, 'learning_rate': 5.362709213949396e-06, 'rewards/chosen': -20.597320556640625, 'rewards/rejected': -22.85810089111328, 'rewards/accuracies': 0.75, 'rewards/margins': 2.260780096054077, 'logps/chosen': -292.417236328125, 'logps/rejected': -313.4389343261719, 'logits/chosen': -1.7875217199325562, 'logits/rejected': -1.757263422012329, 'epoch': 0.87}
