                                                                                                                                  
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 0.1117, 'grad_norm': 37.25, 'learning_rate': 2.322864467803097e-06, 'rewards/chosen': -0.750531017780304, 'rewards/rejected': -3.456702709197998, 'rewards/accuracies': 1.0, 'rewards/margins': 2.706171751022339, 'logps/chosen': -89.93156433105469, 'logps/rejected': -110.29191589355469, 'logits/chosen': -0.7615302801132202, 'logits/rejected': -0.7495207190513611, 'epoch': 0.71}
{'loss': 0.7701, 'grad_norm': 217.0, 'learning_rate': 2.310384058124181e-06, 'rewards/chosen': -1.3263214826583862, 'rewards/rejected': -1.2541207075119019, 'rewards/accuracies': 0.75, 'rewards/margins': -0.07220076024532318, 'logps/chosen': -100.19664001464844, 'logps/rejected': -106.013427734375, 'logits/chosen': -0.7493621110916138, 'logits/rejected': -0.8294458985328674, 'epoch': 0.71}
{'loss': 0.3461, 'grad_norm': 170.0, 'learning_rate': 2.2979271848793633e-06, 'rewards/chosen': -1.6134788990020752, 'rewards/rejected': -3.6667025089263916, 'rewards/accuracies': 0.75, 'rewards/margins': 2.0532236099243164, 'logps/chosen': -108.05050659179688, 'logps/rejected': -130.6595458984375, 'logits/chosen': -0.8144791722297668, 'logits/rejected': -1.0142524242401123, 'epoch': 0.71}
{'loss': 0.2646, 'grad_norm': 92.0, 'learning_rate': 2.285493957076912e-06, 'rewards/chosen': -0.4672868847846985, 'rewards/rejected': -2.97837495803833, 'rewards/accuracies': 0.75, 'rewards/margins': 2.5110881328582764, 'logps/chosen': -91.96574401855469, 'logps/rejected': -111.94705200195312, 'logits/chosen': -0.7492163777351379, 'logits/rejected': -0.5859653949737549, 'epoch': 0.72}
{'loss': 0.279, 'grad_norm': 94.0, 'learning_rate': 2.273084483518176e-06, 'rewards/chosen': 0.07092571258544922, 'rewards/rejected': -2.124706506729126, 'rewards/accuracies': 0.75, 'rewards/margins': 2.195631980895996, 'logps/chosen': -64.01576232910156, 'logps/rejected': -80.68728637695312, 'logits/chosen': -0.8983540534973145, 'logits/rejected': -0.8879683017730713, 'epoch': 0.72}
{'loss': 0.1473, 'grad_norm': 43.5, 'learning_rate': 2.2606988727966395e-06, 'rewards/chosen': -0.728356659412384, 'rewards/rejected': -2.694283962249756, 'rewards/accuracies': 1.0, 'rewards/margins': 1.9659273624420166, 'logps/chosen': -84.05208587646484, 'logps/rejected': -94.69097900390625, 'logits/chosen': -1.1568613052368164, 'logits/rejected': -1.025273084640503, 'epoch': 0.72}
{'loss': 0.2957, 'grad_norm': 68.0, 'learning_rate': 2.2483372332969613e-06, 'rewards/chosen': -0.1890123337507248, 'rewards/rejected': -1.8104901313781738, 'rewards/accuracies': 1.0, 'rewards/margins': 1.6214778423309326, 'logps/chosen': -61.75240707397461, 'logps/rejected': -77.34092712402344, 'logits/chosen': -0.9072070121765137, 'logits/rejected': -0.8743246793746948, 'epoch': 0.72}
{'loss': 0.1512, 'grad_norm': 43.75, 'learning_rate': 2.2359996731940348e-06, 'rewards/chosen': -0.3131716847419739, 'rewards/rejected': -3.156907081604004, 'rewards/accuracies': 1.0, 'rewards/margins': 2.843735456466675, 'logps/chosen': -77.70397186279297, 'logps/rejected': -118.01869201660156, 'logits/chosen': -0.8270677328109741, 'logits/rejected': -0.7895200252532959, 'epoch': 0.72}
{'loss': 0.2902, 'grad_norm': 64.5, 'learning_rate': 2.2236863004520325e-06, 'rewards/chosen': -0.4032990634441376, 'rewards/rejected': -2.5245652198791504, 'rewards/accuracies': 1.0, 'rewards/margins': 2.1212661266326904, 'logps/chosen': -61.67990493774414, 'logps/rejected': -107.1229248046875, 'logits/chosen': -0.9085582494735718, 'logits/rejected': -1.060688853263855, 'epoch': 0.72}
{'loss': 0.4258, 'grad_norm': 77.0, 'learning_rate': 2.2113972228234736e-06, 'rewards/chosen': -0.5931083559989929, 'rewards/rejected': -2.7388405799865723, 'rewards/accuracies': 0.75, 'rewards/margins': 2.1457324028015137, 'logps/chosen': -61.572601318359375, 'logps/rejected': -79.4439926147461, 'logits/chosen': -0.7786646485328674, 'logits/rejected': -0.6586019396781921, 'epoch': 0.72}
{'loss': 0.3653, 'grad_norm': 86.0, 'learning_rate': 2.1991325478482695e-06, 'rewards/chosen': 1.0788156986236572, 'rewards/rejected': -1.4679399728775024, 'rewards/accuracies': 0.75, 'rewards/margins': 2.54675555229187, 'logps/chosen': -41.78409957885742, 'logps/rejected': -67.2598876953125, 'logits/chosen': -0.930966854095459, 'logits/rejected': -0.8905497789382935, 'epoch': 0.72}
{'loss': 0.9154, 'grad_norm': 148.0, 'learning_rate': 2.186892382852793e-06, 'rewards/chosen': -0.3058954179286957, 'rewards/rejected': -1.6084673404693604, 'rewards/accuracies': 0.75, 'rewards/margins': 1.3025717735290527, 'logps/chosen': -72.30225372314453, 'logps/rejected': -85.65825653076172, 'logits/chosen': -0.7214842438697815, 'logits/rejected': -0.6307028532028198, 'epoch': 0.72}
{'loss': 0.2652, 'grad_norm': 74.5, 'learning_rate': 2.174676834948928e-06, 'rewards/chosen': -0.5517690777778625, 'rewards/rejected': -3.1962647438049316, 'rewards/accuracies': 1.0, 'rewards/margins': 2.6444954872131348, 'logps/chosen': -86.63340759277344, 'logps/rejected': -121.24490356445312, 'logits/chosen': -0.7000846862792969, 'logits/rejected': -0.6780675649642944, 'epoch': 0.72}
{'loss': 0.4311, 'grad_norm': 99.5, 'learning_rate': 2.162486011033142e-06, 'rewards/chosen': -0.2650512456893921, 'rewards/rejected': -1.5791587829589844, 'rewards/accuracies': 0.5, 'rewards/margins': 1.3141076564788818, 'logps/chosen': -54.2655029296875, 'logps/rejected': -75.05308532714844, 'logits/chosen': -0.8455805778503418, 'logits/rejected': -1.0023984909057617, 'epoch': 0.72}
{'loss': 0.1616, 'grad_norm': 69.5, 'learning_rate': 2.1503200177855427e-06, 'rewards/chosen': 0.06368522346019745, 'rewards/rejected': -3.39020037651062, 'rewards/accuracies': 1.0, 'rewards/margins': 3.453885555267334, 'logps/chosen': -77.67730712890625, 'logps/rejected': -106.71832275390625, 'logits/chosen': -1.093529462814331, 'logits/rejected': -1.1133975982666016, 'epoch': 0.73}
{'loss': 0.54, 'grad_norm': 93.5, 'learning_rate': 2.1381789616689514e-06, 'rewards/chosen': -0.4789751172065735, 'rewards/rejected': -1.7554727792739868, 'rewards/accuracies': 0.5, 'rewards/margins': 1.276497721672058, 'logps/chosen': -69.47634887695312, 'logps/rejected': -88.68404388427734, 'logits/chosen': -0.8976477980613708, 'logits/rejected': -0.8828623294830322, 'epoch': 0.73}
{'loss': 0.2567, 'grad_norm': 86.0, 'learning_rate': 2.1260629489279662e-06, 'rewards/chosen': 0.8919208645820618, 'rewards/rejected': -3.4185750484466553, 'rewards/accuracies': 0.75, 'rewards/margins': 4.310495376586914, 'logps/chosen': -49.74472427368164, 'logps/rejected': -105.88461303710938, 'logits/chosen': -1.0264289379119873, 'logits/rejected': -1.0588912963867188, 'epoch': 0.73}
{'loss': 0.4141, 'grad_norm': 123.0, 'learning_rate': 2.113972085588036e-06, 'rewards/chosen': -0.2186150699853897, 'rewards/rejected': -2.619032621383667, 'rewards/accuracies': 0.75, 'rewards/margins': 2.4004175662994385, 'logps/chosen': -87.03324127197266, 'logps/rejected': -141.99798583984375, 'logits/chosen': -0.3062906861305237, 'logits/rejected': -0.7091999053955078, 'epoch': 0.73}
{'loss': 0.22, 'grad_norm': 55.75, 'learning_rate': 2.1019064774545283e-06, 'rewards/chosen': -0.13840040564537048, 'rewards/rejected': -2.8380863666534424, 'rewards/accuracies': 1.0, 'rewards/margins': 2.699686050415039, 'logps/chosen': -72.01931762695312, 'logps/rejected': -85.85357666015625, 'logits/chosen': -0.6693114638328552, 'logits/rejected': -0.7098991870880127, 'epoch': 0.73}
{'loss': 0.0485, 'grad_norm': 28.125, 'learning_rate': 2.089866230111813e-06, 'rewards/chosen': 1.503465175628662, 'rewards/rejected': -3.9835591316223145, 'rewards/accuracies': 1.0, 'rewards/margins': 5.487024307250977, 'logps/chosen': -53.040283203125, 'logps/rejected': -126.791015625, 'logits/chosen': -1.3722519874572754, 'logits/rejected': -1.2217026948928833, 'epoch': 0.73}
{'loss': 0.3032, 'grad_norm': 159.0, 'learning_rate': 2.0778514489223207e-06, 'rewards/chosen': 0.3415670394897461, 'rewards/rejected': -2.7855093479156494, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1270766258239746, 'logps/chosen': -62.83498764038086, 'logps/rejected': -110.12782287597656, 'logits/chosen': -0.8789028525352478, 'logits/rejected': -0.9437592029571533, 'epoch': 0.73}
{'loss': 0.027, 'grad_norm': 15.0, 'learning_rate': 2.0658622390256388e-06, 'rewards/chosen': 0.18539321422576904, 'rewards/rejected': -4.037726402282715, 'rewards/accuracies': 1.0, 'rewards/margins': 4.223119258880615, 'logps/chosen': -50.99824523925781, 'logps/rejected': -103.93742370605469, 'logits/chosen': -0.7462081909179688, 'logits/rejected': -0.633193850517273, 'epoch': 0.73}
{'loss': 0.0193, 'grad_norm': 9.625, 'learning_rate': 2.053898705337583e-06, 'rewards/chosen': 0.16062670946121216, 'rewards/rejected': -6.410918712615967, 'rewards/accuracies': 1.0, 'rewards/margins': 6.571545600891113, 'logps/chosen': -72.55274200439453, 'logps/rejected': -157.74244689941406, 'logits/chosen': -1.000641107559204, 'logits/rejected': -0.9840387105941772, 'epoch': 0.73}
{'loss': 0.3972, 'grad_norm': 74.5, 'learning_rate': 2.0419609525492796e-06, 'rewards/chosen': 0.7328495383262634, 'rewards/rejected': -1.657083511352539, 'rewards/accuracies': 1.0, 'rewards/margins': 2.3899331092834473, 'logps/chosen': -68.8853759765625, 'logps/rejected': -129.37503051757812, 'logits/chosen': -0.6203826665878296, 'logits/rejected': -0.4965435862541199, 'epoch': 0.73}
{'loss': 0.8058, 'grad_norm': 124.5, 'learning_rate': 2.0300490851262474e-06, 'rewards/chosen': -0.6659206748008728, 'rewards/rejected': -0.49267643690109253, 'rewards/accuracies': 0.5, 'rewards/margins': -0.17324422299861908, 'logps/chosen': -54.851768493652344, 'logps/rejected': -70.77312469482422, 'logits/chosen': -0.6616874933242798, 'logits/rejected': -0.5666714310646057, 'epoch': 0.73}
{'loss': 0.8368, 'grad_norm': 192.0, 'learning_rate': 2.0181632073074925e-06, 'rewards/chosen': -0.6537654399871826, 'rewards/rejected': -1.5374869108200073, 'rewards/accuracies': 0.75, 'rewards/margins': 0.8837215900421143, 'logps/chosen': -59.143310546875, 'logps/rejected': -84.48100280761719, 'logits/chosen': -0.9237352609634399, 'logits/rejected': -0.7712306380271912, 'epoch': 0.73}
{'loss': 0.6033, 'grad_norm': 202.0, 'learning_rate': 2.0063034231045853e-06, 'rewards/chosen': 0.0349222868680954, 'rewards/rejected': -0.9651400446891785, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0000622272491455, 'logps/chosen': -68.71969604492188, 'logps/rejected': -86.45697021484375, 'logits/chosen': -0.3386545479297638, 'logits/rejected': -0.32792726159095764, 'epoch': 0.74}
{'loss': 0.7788, 'grad_norm': 208.0, 'learning_rate': 1.9944698363007547e-06, 'rewards/chosen': 0.11166784167289734, 'rewards/rejected': -0.6004050374031067, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7120728492736816, 'logps/chosen': -63.72107696533203, 'logps/rejected': -69.43827819824219, 'logits/chosen': -0.9139147996902466, 'logits/rejected': -0.9700249433517456, 'epoch': 0.74}
{'loss': 0.649, 'grad_norm': 240.0, 'learning_rate': 1.9826625504499807e-06, 'rewards/chosen': -2.121652603149414, 'rewards/rejected': -5.36313533782959, 'rewards/accuracies': 0.75, 'rewards/margins': 3.241482973098755, 'logps/chosen': -101.96834564208984, 'logps/rejected': -136.4833221435547, 'logits/chosen': -0.923473596572876, 'logits/rejected': -1.1008315086364746, 'epoch': 0.74}
{'loss': 0.5717, 'grad_norm': 131.0, 'learning_rate': 1.9708816688760883e-06, 'rewards/chosen': -0.0813707560300827, 'rewards/rejected': -1.546234130859375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.4648634195327759, 'logps/chosen': -64.40107727050781, 'logps/rejected': -71.61930847167969, 'logits/chosen': -0.6954963207244873, 'logits/rejected': -0.7810776829719543, 'epoch': 0.74}
{'loss': 0.2863, 'grad_norm': 93.0, 'learning_rate': 1.9591272946718417e-06, 'rewards/chosen': 0.1288105994462967, 'rewards/rejected': -2.3511598110198975, 'rewards/accuracies': 0.75, 'rewards/margins': 2.4799702167510986, 'logps/chosen': -80.78966522216797, 'logps/rejected': -87.34895324707031, 'logits/chosen': -0.8844946026802063, 'logits/rejected': -1.187915563583374, 'epoch': 0.74}
{'loss': 0.2582, 'grad_norm': 49.0, 'learning_rate': 1.947399530698043e-06, 'rewards/chosen': 0.8687635064125061, 'rewards/rejected': -1.4318493604660034, 'rewards/accuracies': 0.75, 'rewards/margins': 2.3006129264831543, 'logps/chosen': -54.45582580566406, 'logps/rejected': -94.49596405029297, 'logits/chosen': -0.9034891128540039, 'logits/rejected': -0.8350430130958557, 'epoch': 0.74}
{'loss': 0.3394, 'grad_norm': 72.5, 'learning_rate': 1.9356984795826334e-06, 'rewards/chosen': 0.8929275274276733, 'rewards/rejected': -1.2946118116378784, 'rewards/accuracies': 0.75, 'rewards/margins': 2.1875391006469727, 'logps/chosen': -57.919246673583984, 'logps/rejected': -84.53644561767578, 'logits/chosen': -0.6517704129219055, 'logits/rejected': -0.6730203628540039, 'epoch': 0.74}
{'loss': 0.2099, 'grad_norm': 26.0, 'learning_rate': 1.9240242437197913e-06, 'rewards/chosen': 0.5810438990592957, 'rewards/rejected': -3.439887046813965, 'rewards/accuracies': 0.75, 'rewards/margins': 4.020931243896484, 'logps/chosen': -57.93348693847656, 'logps/rejected': -117.47712707519531, 'logits/chosen': -1.0045708417892456, 'logits/rejected': -0.8427335023880005, 'epoch': 0.74}
{'loss': 0.0656, 'grad_norm': 31.625, 'learning_rate': 1.912376925269041e-06, 'rewards/chosen': -0.6026487350463867, 'rewards/rejected': -5.313432216644287, 'rewards/accuracies': 1.0, 'rewards/margins': 4.7107834815979, 'logps/chosen': -98.43978881835938, 'logps/rejected': -125.12272644042969, 'logits/chosen': -0.7405807971954346, 'logits/rejected': -0.827506959438324, 'epoch': 0.74}
{'loss': 0.3398, 'grad_norm': 83.5, 'learning_rate': 1.900756626154356e-06, 'rewards/chosen': -1.472745656967163, 'rewards/rejected': -2.805523633956909, 'rewards/accuracies': 0.75, 'rewards/margins': 1.332777976989746, 'logps/chosen': -97.05587005615234, 'logps/rejected': -104.7093734741211, 'logits/chosen': -0.8730263113975525, 'logits/rejected': -0.8023873567581177, 'epoch': 0.74}
{'loss': 0.398, 'grad_norm': 178.0, 'learning_rate': 1.8891634480632664e-06, 'rewards/chosen': -0.525252103805542, 'rewards/rejected': -1.7831175327301025, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2578654289245605, 'logps/chosen': -81.92265319824219, 'logps/rejected': -83.59408569335938, 'logits/chosen': -0.7507092356681824, 'logits/rejected': -0.7169294953346252, 'epoch': 0.74}
{'loss': 1.2535, 'grad_norm': 170.0, 'learning_rate': 1.8775974924459716e-06, 'rewards/chosen': -1.2834179401397705, 'rewards/rejected': -1.5669944286346436, 'rewards/accuracies': 0.25, 'rewards/margins': 0.2835765480995178, 'logps/chosen': -86.65556335449219, 'logps/rejected': -90.62771606445312, 'logits/chosen': -0.7565992474555969, 'logits/rejected': -0.6884087920188904, 'epoch': 0.74}
{'loss': 0.4015, 'grad_norm': 154.0, 'learning_rate': 1.8660588605144487e-06, 'rewards/chosen': 0.35476452112197876, 'rewards/rejected': -1.2562010288238525, 'rewards/accuracies': 0.75, 'rewards/margins': 1.610965609550476, 'logps/chosen': -73.5180892944336, 'logps/rejected': -90.41410827636719, 'logits/chosen': -0.7871039509773254, 'logits/rejected': -0.706404447555542, 'epoch': 0.75}
{'loss': 0.2464, 'grad_norm': 37.0, 'learning_rate': 1.8545476532415746e-06, 'rewards/chosen': -0.34496527910232544, 'rewards/rejected': -2.09698486328125, 'rewards/accuracies': 1.0, 'rewards/margins': 1.7520195245742798, 'logps/chosen': -64.10235595703125, 'logps/rejected': -86.38988494873047, 'logits/chosen': -0.7743241190910339, 'logits/rejected': -0.5572750568389893, 'epoch': 0.75}
{'loss': 0.7742, 'grad_norm': 149.0, 'learning_rate': 1.8430639713602317e-06, 'rewards/chosen': -1.337928295135498, 'rewards/rejected': -1.7113478183746338, 'rewards/accuracies': 0.5, 'rewards/margins': 0.3734196126461029, 'logps/chosen': -72.32635498046875, 'logps/rejected': -75.6295166015625, 'logits/chosen': -0.9063464999198914, 'logits/rejected': -0.923755943775177, 'epoch': 0.75}
{'loss': 0.3612, 'grad_norm': 132.0, 'learning_rate': 1.8316079153624356e-06, 'rewards/chosen': -0.19342097640037537, 'rewards/rejected': -2.5118825435638428, 'rewards/accuracies': 0.75, 'rewards/margins': 2.3184616565704346, 'logps/chosen': -75.67925262451172, 'logps/rejected': -106.68302154541016, 'logits/chosen': -0.8311824798583984, 'logits/rejected': -0.49437496066093445, 'epoch': 0.75}
{'loss': 1.2322, 'grad_norm': 174.0, 'learning_rate': 1.8201795854984462e-06, 'rewards/chosen': -0.9376439452171326, 'rewards/rejected': -0.1617755889892578, 'rewards/accuracies': 0.0, 'rewards/margins': -0.7758683562278748, 'logps/chosen': -76.49859619140625, 'logps/rejected': -68.75404357910156, 'logits/chosen': -0.6289991140365601, 'logits/rejected': -0.6586501002311707, 'epoch': 0.75}
{'loss': 0.6052, 'grad_norm': 83.0, 'learning_rate': 1.808779081775901e-06, 'rewards/chosen': -0.5068026781082153, 'rewards/rejected': -1.1567327976226807, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6499300003051758, 'logps/chosen': -77.32166290283203, 'logps/rejected': -89.25933074951172, 'logits/chosen': -0.8607404232025146, 'logits/rejected': -0.5941667556762695, 'epoch': 0.75}
{'loss': 0.0785, 'grad_norm': 30.5, 'learning_rate': 1.7974065039589333e-06, 'rewards/chosen': -0.08218775689601898, 'rewards/rejected': -2.7517971992492676, 'rewards/accuracies': 1.0, 'rewards/margins': 2.669609546661377, 'logps/chosen': -92.02702331542969, 'logps/rejected': -122.7004623413086, 'logits/chosen': -0.9330212473869324, 'logits/rejected': -0.6423405408859253, 'epoch': 0.75}
{'loss': 1.3552, 'grad_norm': 308.0, 'learning_rate': 1.7860619515673034e-06, 'rewards/chosen': -1.0673226118087769, 'rewards/rejected': -1.7023682594299316, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6350456476211548, 'logps/chosen': -97.04911804199219, 'logps/rejected': -102.26273345947266, 'logits/chosen': -0.9156013131141663, 'logits/rejected': -0.6289421916007996, 'epoch': 0.75}
{'loss': 0.3513, 'grad_norm': 79.5, 'learning_rate': 1.7747455238755223e-06, 'rewards/chosen': 0.5593962669372559, 'rewards/rejected': -1.8002091646194458, 'rewards/accuracies': 0.75, 'rewards/margins': 2.359605312347412, 'logps/chosen': -77.7890625, 'logps/rejected': -99.32022094726562, 'logits/chosen': -0.7813345193862915, 'logits/rejected': -0.6950505971908569, 'epoch': 0.75}
{'loss': 0.1549, 'grad_norm': 42.5, 'learning_rate': 1.7634573199119864e-06, 'rewards/chosen': 0.550637423992157, 'rewards/rejected': -1.6636474132537842, 'rewards/accuracies': 1.0, 'rewards/margins': 2.214284896850586, 'logps/chosen': -61.24249267578125, 'logps/rejected': -88.5572509765625, 'logits/chosen': -0.6718810796737671, 'logits/rejected': -0.5789792537689209, 'epoch': 0.75}
{'loss': 0.3133, 'grad_norm': 47.75, 'learning_rate': 1.7521974384581114e-06, 'rewards/chosen': 0.15538252890110016, 'rewards/rejected': -1.1392227411270142, 'rewards/accuracies': 1.0, 'rewards/margins': 1.2946052551269531, 'logps/chosen': -48.24923324584961, 'logps/rejected': -66.35276794433594, 'logits/chosen': -0.937172532081604, 'logits/rejected': -0.9363993406295776, 'epoch': 0.75}
{'loss': 0.2599, 'grad_norm': 72.0, 'learning_rate': 1.7409659780474652e-06, 'rewards/chosen': 0.20737245678901672, 'rewards/rejected': -2.8681960105895996, 'rewards/accuracies': 0.75, 'rewards/margins': 3.075568675994873, 'logps/chosen': -73.96259307861328, 'logps/rejected': -111.46682739257812, 'logits/chosen': -0.732408881187439, 'logits/rejected': -0.5993176698684692, 'epoch': 0.75}
{'loss': 0.3184, 'grad_norm': 99.5, 'learning_rate': 1.7297630369649087e-06, 'rewards/chosen': -0.29633828997612, 'rewards/rejected': -2.367750644683838, 'rewards/accuracies': 0.75, 'rewards/margins': 2.0714123249053955, 'logps/chosen': -79.86349487304688, 'logps/rejected': -108.28697204589844, 'logits/chosen': -0.8440291285514832, 'logits/rejected': -0.8656202554702759, 'epoch': 0.76}
{'loss': 0.351, 'grad_norm': 126.0, 'learning_rate': 1.718588713245734e-06, 'rewards/chosen': -1.4662750959396362, 'rewards/rejected': -2.7423744201660156, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2760992050170898, 'logps/chosen': -117.74800109863281, 'logps/rejected': -123.34629821777344, 'logits/chosen': -0.6666740775108337, 'logits/rejected': -0.48710280656814575, 'epoch': 0.76}
{'loss': 0.3786, 'grad_norm': 91.0, 'learning_rate': 1.7074431046748075e-06, 'rewards/chosen': 0.14920219779014587, 'rewards/rejected': -1.4248883724212646, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5740904808044434, 'logps/chosen': -66.4649429321289, 'logps/rejected': -72.2305679321289, 'logits/chosen': -0.9612742066383362, 'logits/rejected': -0.7048690915107727, 'epoch': 0.76}
{'loss': 0.8456, 'grad_norm': 128.0, 'learning_rate': 1.6963263087857123e-06, 'rewards/chosen': 0.08969390392303467, 'rewards/rejected': -1.0184667110443115, 'rewards/accuracies': 0.75, 'rewards/margins': 1.1081604957580566, 'logps/chosen': -58.855995178222656, 'logps/rejected': -74.45053100585938, 'logits/chosen': -0.9451694488525391, 'logits/rejected': -0.8580827116966248, 'epoch': 0.76}
{'loss': 0.3198, 'grad_norm': 86.0, 'learning_rate': 1.6852384228598966e-06, 'rewards/chosen': -0.8782387971878052, 'rewards/rejected': -3.2033326625823975, 'rewards/accuracies': 0.75, 'rewards/margins': 2.3250937461853027, 'logps/chosen': -68.63448333740234, 'logps/rejected': -97.49856567382812, 'logits/chosen': -0.6711204051971436, 'logits/rejected': -0.6728858351707458, 'epoch': 0.76}
{'loss': 0.1326, 'grad_norm': 19.25, 'learning_rate': 1.6741795439258218e-06, 'rewards/chosen': 0.6365665197372437, 'rewards/rejected': -2.57002592086792, 'rewards/accuracies': 1.0, 'rewards/margins': 3.206592559814453, 'logps/chosen': -43.53318786621094, 'logps/rejected': -91.19967651367188, 'logits/chosen': -0.42461755871772766, 'logits/rejected': -0.5083895921707153, 'epoch': 0.76}
{'loss': 0.2023, 'grad_norm': 50.5, 'learning_rate': 1.6631497687581128e-06, 'rewards/chosen': 1.0884712934494019, 'rewards/rejected': -2.1111769676208496, 'rewards/accuracies': 1.0, 'rewards/margins': 3.199648380279541, 'logps/chosen': -71.75082397460938, 'logps/rejected': -106.51078796386719, 'logits/chosen': -1.1291463375091553, 'logits/rejected': -0.7754550576210022, 'epoch': 0.76}
{'loss': 0.1149, 'grad_norm': 49.75, 'learning_rate': 1.652149193876713e-06, 'rewards/chosen': 0.42234259843826294, 'rewards/rejected': -3.587233543395996, 'rewards/accuracies': 1.0, 'rewards/margins': 4.009575843811035, 'logps/chosen': -64.29405212402344, 'logps/rejected': -127.88595581054688, 'logits/chosen': -0.9287942051887512, 'logits/rejected': -0.6851248741149902, 'epoch': 0.76}
{'loss': 0.2542, 'grad_norm': 59.25, 'learning_rate': 1.641177915546036e-06, 'rewards/chosen': 0.816042959690094, 'rewards/rejected': -0.49074867367744446, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3067915439605713, 'logps/chosen': -64.62849426269531, 'logps/rejected': -80.20832061767578, 'logits/chosen': -0.5033847689628601, 'logits/rejected': -0.5139874219894409, 'epoch': 0.76}
{'loss': 0.8089, 'grad_norm': 137.0, 'learning_rate': 1.6302360297741299e-06, 'rewards/chosen': -0.389514684677124, 'rewards/rejected': -1.209402084350586, 'rewards/accuracies': 0.25, 'rewards/margins': 0.8198874592781067, 'logps/chosen': -60.16998291015625, 'logps/rejected': -67.70230865478516, 'logits/chosen': -1.2120758295059204, 'logits/rejected': -1.1569502353668213, 'epoch': 0.76}
{'loss': 0.1606, 'grad_norm': 27.75, 'learning_rate': 1.6193236323118283e-06, 'rewards/chosen': -0.3945518732070923, 'rewards/rejected': -5.916121482849121, 'rewards/accuracies': 1.0, 'rewards/margins': 5.52156925201416, 'logps/chosen': -87.19692993164062, 'logps/rejected': -142.24810791015625, 'logits/chosen': -0.982922375202179, 'logits/rejected': -0.8870753049850464, 'epoch': 0.76}
{'loss': 0.5468, 'grad_norm': 104.0, 'learning_rate': 1.6084408186519195e-06, 'rewards/chosen': 0.13732090592384338, 'rewards/rejected': -0.6771042346954346, 'rewards/accuracies': 0.75, 'rewards/margins': 0.8144252300262451, 'logps/chosen': -60.412166595458984, 'logps/rejected': -59.62992477416992, 'logits/chosen': -0.07392659783363342, 'logits/rejected': -0.13387584686279297, 'epoch': 0.76}
{'loss': 0.8081, 'grad_norm': 124.0, 'learning_rate': 1.5975876840283072e-06, 'rewards/chosen': 0.42478567361831665, 'rewards/rejected': -1.5227134227752686, 'rewards/accuracies': 0.5, 'rewards/margins': 1.9474992752075195, 'logps/chosen': -57.134986877441406, 'logps/rejected': -76.3091049194336, 'logits/chosen': -0.49298349022865295, 'logits/rejected': -0.24589693546295166, 'epoch': 0.77}
{'loss': 0.1796, 'grad_norm': 53.75, 'learning_rate': 1.5867643234151781e-06, 'rewards/chosen': 0.5253182649612427, 'rewards/rejected': -1.6095153093338013, 'rewards/accuracies': 1.0, 'rewards/margins': 2.134833574295044, 'logps/chosen': -51.97559356689453, 'logps/rejected': -76.8038558959961, 'logits/chosen': -0.8999851942062378, 'logits/rejected': -0.9604306221008301, 'epoch': 0.77}
{'loss': 0.5858, 'grad_norm': 148.0, 'learning_rate': 1.5759708315261724e-06, 'rewards/chosen': -0.4789310693740845, 'rewards/rejected': -0.8814102411270142, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4024791419506073, 'logps/chosen': -82.89091491699219, 'logps/rejected': -102.69902801513672, 'logits/chosen': -0.8899329304695129, 'logits/rejected': -0.540378749370575, 'epoch': 0.77}
{'loss': 0.4768, 'grad_norm': 92.5, 'learning_rate': 1.565207302813551e-06, 'rewards/chosen': 0.0687158927321434, 'rewards/rejected': -3.1248934268951416, 'rewards/accuracies': 0.5, 'rewards/margins': 3.1936094760894775, 'logps/chosen': -58.53998947143555, 'logps/rejected': -100.41658020019531, 'logits/chosen': -0.6064310073852539, 'logits/rejected': -0.9995409846305847, 'epoch': 0.77}
{'loss': 0.156, 'grad_norm': 49.75, 'learning_rate': 1.5544738314673747e-06, 'rewards/chosen': 0.7019110918045044, 'rewards/rejected': -4.767427444458008, 'rewards/accuracies': 1.0, 'rewards/margins': 5.469338417053223, 'logps/chosen': -78.14984130859375, 'logps/rejected': -157.52008056640625, 'logits/chosen': -0.7659483551979065, 'logits/rejected': -0.849190354347229, 'epoch': 0.77}
